Ubigeo,Distrito,Población total,Densidad,Altitud,Número de Centros Poblados,País fronterizo,Índice de Vulnerabilidad a la Inseguridad Alimentaria,Cámara de comercio,Índice de Desarrollo Humano,Porcentaje de la población en pobreza total,Porcentaje de Población Ocupada,"Devengado per cápita en soles (2020) - Actividad
19/","Devengado per cápita en soles (2020) - Inversión
19/"
150806,HUAURA,32300,79.54916087,96,37,0,0.188641369,1,0.644332113,14.952362,50.62601496,316.8093354,713.7336013
150807,LEONCIO PRADO,2094,8.123146636,3299,42,0,0.49289304,0,0.387158091,22.39207,45.29365147,495.1388556,1200.450845
150808,PACCHO,2181,6.865866957,3275,51,0,0.608319581,0,0.164058433,25.10339,39.13512668,2454.154644,1374.508933
150809,SANTA LEONOR,1585,3.094623026,3583,94,0,0.531031072,0,0.317292341,22.39207,21.47801037,881.7311618,1162.968184
150810,SANTA MARÍA,28559,311.5990903,83,21,0,0.215805173,0,0.625654129,14.92582,58.67598499,398.5915944,113.8131322
150811,SAYÁN,22755,19.15591599,689,157,0,0.239955902,0,0.625259357,18.325115,47.88043881,405.8114903,404.9155104
150812,VEGUETA,18853,107.0319275,40,64,0,0.245076954,0,0.605897764,18.854468,58.86970098,339.0812227,289.556883
150902,ANDAJES,1077,4.055877986,3505,27,0,0.481169522,0,0.488912671,17.31813,27.05826852,3284.369368,3197.298702
150903,CAUJUL,949,5.886255924,3185,18,0,0.49698633,0,0.418711667,21.01269,27.839243,1505.272367,2945.351836
150904,COCHAMARCA,1553,6.8009791,3492,24,0,0.638897538,0,0.195933738,51.530694,29.34449923,515.959856,983.1205316
150905,NAVÁN,1112,4.195280859,3131,23,0,0.534080625,0,0.373486807,21.01269,50.54480814,3268.194281,1543.94063
150901,OYÓN,13223,12.52428602,3648,226,0,0.243032634,0,0.632962685,22.084185,39.18294159,2074.441193,4403.034236
150906,PACHANGARA,3471,12.68795874,2283,13,0,0.314882278,0,0.534834544,17.31813,33.87350837,1307.728915,627.9237117
151002,ALIS,1587,2.956497255,3285,7,0,0.25734818,0,0.646897391,15.10272,88.68140362,2548.873262,3977.34519
151003,ALLAUCA,1805,3.409375783,3151,39,0,0.446691275,0,0.544151552,24.30848,38.80854622,608.6987366,1944.734733
151004,AYAVIRI,784,2.650420801,3263,12,0,0.403565943,0,0.4011283,18.6596,39.82134124,1226.202322,456.2226856
151005,AZÁNGARO,630,9.118236473,3435,77,0,0.622279048,0,0.269715618,37.08105,40.24962736,799.6837088,548.5027885
151006,CACRA,668,2.731652556,2788,30,0,0.529596448,0,0.377305843,33.67981,41.15526835,1536.966438,1827.859555
151007,CARANIA,343,2.02243511,3846,23,0,0.55766046,0,0.381521654,28.65267,23.54255557,2629.753765,3652.975506
151008,CATAHUASI,1138,11.06894881,1203,24,0,0.407146215,0,0.505882218,16.38022,48.82122753,714.7509555,1362.373771
151009,CHOCOS,1111,6.917561044,2733,33,0,0.623666644,0,0.296848045,37.08105,29.22988389,690.6434146,1194.806463
151010,COCHAS,300,6.274792643,2851,19,0,0.481494129,0,0.405524691,16.38022,43.71582194,4635.311149,6911.007356
151011,COLONIA,1501,5.287689838,3399,53,0,0.585180998,0,0.26803689,24.30848,35.97163749,448.782948,1312.581133
151012,HONGOS,454,4.672447013,3215,13,0,0.553206205,0,0.197668417,28.65267,30.56944002,1525.114144,1440.420598
151013,HUAMPARA,269,6.959096798,2501,16,0,0.362362087,0,0.362834279,7.71324186,35.7852225,1759.679947,702.9135106
151014,HUANCAYA,1025,1.822990127,3591,70,0,0.346477032,0,0.472776511,11.93167,29.79558877,1833.564101,2511.515648
151015,HUANGASCAR,699,17.02338486,2529,49,0,0.445626795,0,0.443344217,28.65267,42.69727808,819.3905471,2339.886426
151016,HUANTAN,986,1.859204028,3315,35,0,0.374033213,0,0.502161494,28.65267,58.85675501,2370.689677,6975.126521
151017,HUAÑEC,494,12.94619073,3222,13,0,0.508022666,0,0.369170254,18.6596,58.20790358,1190.503539,524.3872222
151018,LARAOS,1026,1.30569691,3492,26,0,0.348712444,0,0.615804671,18.08193,27.27430215,2072.591635,3702.493631
151019,LINCHA,796,5.587198264,3516,57,0,0.719727278,0,0.162972968,51.726324,24.16661588,405.3061893,840.6779612
151020,MADEAN,874,4.698260239,3292,64,0,0.620580912,0,0.178409428,37.08105,31.53667672,766.1589778,232.8328737
151021,MIRAFLORES,473,1.189002829,3677,5,0,0.351776481,0,0.415098887,18.08193,25.33559086,3281.991636,3053.364796
151022,OMAS,685,2.610462164,1572,38,0,0.481564462,0,0.316207301,15.10272,48.7127758,934.4977562,605.2490013
151023,PUTINZA,473,12.3871162,1985,15,0,0.371372938,0,0.405037634,24.30848,44.52267623,1261.623609,1449.951713
151024,QUINCHES,1110,8.073766875,2981,59,0,0.508495092,0,0.387391924,34.57376,32.02986646,508.0039235,1040.99953
151025,QUINOCAY,634,4.290472148,2672,38,0,0.518526912,0,0.270148473,15.10272,43.81040222,1072.130198,328.1840335
151026,SAN JOAQUÍN,329,4.6314258,2960,20,0,0.421186984,0,0.441890937,6.71146924,27.27210199,3487.773927,7805.536178
151027,SAN PEDRO DE PILAS,436,4.117465859,2678,22,0,0.533051193,0,0.331200654,15.10272,35.89977431,1202.509751,492.6785037
151028,TANTA,535,1.99913582,4293,11,0,0.411816657,0,0.392348261,18.6596,37.68901685,1050.753069,577.842536
151029,TAURIPAMPA,590,1.480616358,3526,15,0,0.565875947,0,0.255715282,11.93167,46.82019945,782.0090076,592.92243
151030,TOMÁS,1117,2.228711442,3580,9,0,0.549863696,0,0.532312798,34.57376,16.39858743,1564.210949,12298.81437
151031,TUPE,689,2.438113031,2841,17,0,0.604721487,0,0.328191499,33.67981,38.20769351,1105.551034,374.9978544
151032,VIÑAC,1824,15.03358954,3315,60,0,0.543958426,0,0.353467749,32.051319,47.01480882,575.9906965,303.0129952
151033,VITIS,541,3.084782395,3625,12,0,0.379583478,0,0.515070963,7.49862388,24.38468043,1799.858631,2676.284904
151001,YAUYOS,2678,5.737078583,2895,53,0,0.305504978,0,0.578645976,25.410742,31.0213437,5492.078119,6641.453548
190202,CHACAYÁN,4074,12.11098801,3385,60,0,0.621796727,0,0.39230129,53.680466,16.79961936,956.5958503,1019.946919
190203,GOYLLARISQUIZGA,2510,34.48424687,4202,7,0,0.46316433,0,0.438059349,53.533945,19.88038988,1361.323917,546.7733542
190204,PAUCAR,2297,21.31465196,3381,55,0,0.646042824,0,0.389668612,52.630676,23.48964904,567.4337273,107.6509371
190205,SAN PEDRO DE PILLAO,1731,18.29228599,3648,61,0,0.670431197,0,0.34106416,48.781405,21.21140055,904.2919632,682.4216192
190206,SANTA ANA DE TUSI,17341,19.83801082,3786,128,0,0.671160221,0,0.294734457,72.150849,39.81587365,1132.006414,1401.205823
190207,TAPUC,4039,42.34922745,3713,34,0,0.531842232,0,0.412797435,49.503312,19.00305948,646.8024088,432.0820949
190208,VILCABAMBA,1944,16.17977528,3459,59,0,0.554719746,0,0.409865661,44.669951,38.50259141,711.8791486,1969.158949
190201,YANAHUANCA,14605,15.55381843,3203,424,0,0.468828559,0,0.430735542,46.272193,24.75772236,1508.646432,2505.169523
190302,CHONTABAMBA,3241,11.60384169,1849,37,0,0.347083926,0,0.503855869,21.28484,74.94026152,571.4792308,1154.943282
190308,CONSTITUCIÓN,(**),5.611557974,247,69,0,0.550540805,0,0.383846474,36.646578,#VALOR!,398.4396713,239.0206518
190303,HUANCABAMBA,6488,6.467030411,1769,75,0,0.593713641,0,0.343007487,33.412669,42.17408357,713.3407194,615.8508411
190301,OXAPAMPA,14474,44.54686197,1832,64,0,0.289726019,0,0.534194488,21.28484,55.4727033,5408.352814,1426.656127
190304,PALCAZU,8940,3.936940278,302,68,0,0.595312953,0,0.359346234,37.575331,36.64074786,544.7880044,363.7933005
190305,POZUZO,7862,10.15355521,750,74,0,0.573305011,0,0.354510889,36.496679,25.12934645,900.5200302,1025.673915
190306,PUERTO BERMÚDEZ,23269,3.315694052,281,121,0,0.619261622,0,0.343382776,47.839148,35.45359544,350.8621891,425.3326504
190307,VILLA RICA,18952,22.95194535,1551,91,0,0.346251965,0,0.493501868,30.010674,45.12098387,601.509103,1392.47944
190101,CHAUPIMARCA,28475,5233.633634,4373,6,0,0.316395223,1,0.58052536,24.613999,35.66387687,3696.708689,337.8236843
190102,HUACHÓN,4673,5.663476309,3400,77,0,0.546520114,0,0.341405526,47.631632,31.48206477,2037.388527,1528.894521
190103,HUARIACA,8104,59.2921019,2986,51,0,0.345187545,0,0.498128544,37.810039,27.0516466,2082.645232,1039.922224
190104,HUAYLLAY,10827,8.352566537,4341,293,0,0.280567348,0,0.632230858,22.799318,41.86235398,1325.128676,816.7354296
190105,NINACACA,3909,10.56551128,4172,112,0,0.486083269,0,0.380980502,46.894915,34.75364309,1610.65644,454.3142347
190106,PALLANCHACRA,4209,36.54498575,3126,36,0,0.578921318,0,0.353942061,55.349316,13.15019727,1506.303762,639.7014593
190107,PAUCARTAMBO,21290,18.34336926,2954,125,0,0.486419261,0,0.389730442,47.135413,23.83181356,1860.652575,3035.54002
190108,SAN FRANCISCO DE ASÍS DE YARUSYACÁN,11506,60.2548853,3785,78,0,0.415500343,0,0.572005963,46.581661,18.06283413,1261.583776,1278.671043
190109,SIMON BOLÍVAR,14029,21.02847307,4234,188,0,0.358917534,0,0.607204373,26.906065,33.050014,869.9584809,513.5564611
190110,TICLACAYÁN,7474,6.730088318,3543,180,0,0.621038795,0,0.363912247,54.647477,13.51297084,1725.098642,765.5410443
190111,TINYAHUARCO,6106,78.38924754,4281,19,0,0.28863138,0,0.630841139,19.343028,48.95434121,893.8511381,317.1673701
190112,VICCO,2800,24.25851125,4128,45,0,0.393094361,0,0.550411904,30.145926,49.1432842,1967.029041,1224.792029
190113,YANACANCHA,30122,177.6270365,4394,63,0,0.274259508,0,0.61934216,18.662036,38.73777585,4401.072722,787.9964355
250201,RAYMONDI,29089,3.246744741,256,178,0,0.519014835,1,0.337563828,31.82103,47.95422466,1002.577695,516.0212188
250202,SEPAHUA,6826,1.063155808,277,48,0,0.490015626,0,0.349363475,31.82103,31.43863871,616.4521023,780.6948976
250203,TAHUANIA,7496,1.835069165,197,55,0,0.609785736,0,0.285861576,29.567845,48.31742121,416.3864125,810.0465843
250204,YURUA,1654,0.287829216,240,29,1,0.679771185,0,0.216121904,52.637208,23.51208413,941.091791,4800.017346
250101,CALLERÍA,140267,18.12079833,162,90,1,0.273181438,1,0.563476986,6.229848,49.45828607,2363.507252,729.0506036
250102,CAMPOVERDE,13913,16.87044636,203,75,0,0.44154948,0,0.436210686,11.64564,50.30289668,1030.479943,934.8821916
250103,IPARIA,11107,2.244828823,170,67,0,0.65398711,0,0.257140003,33.710485,20.03478352,545.0868736,136.8301792
250107,MANANTAY,72672,174.2873894,165,18,0,0.298610032,0,0.504828901,10.445377,48.71467245,423.5164232,208.4504206
250104,MASISEA,12017,1.265973583,150,82,1,0.677431822,0,0.277348025,32.76884,27.19976994,565.8821397,451.6060841
250106,NUEVA REQUENA,5290,4.158637543,183,28,0,0.560615242,0,0.36791243,11.64564,37.44969742,913.5055048,1019.955691
250105,YARINACOCHA,87921,205.1710835,131,55,0,0.30099088,0,0.547837121,7.864359,48.31294188,943.8451312,430.580726
250305,ALEXANDER VON HUMBOLDT,(**),28.15513627,237,14,0,0.397812128,0,0.44112905,12.89956,#VALOR!,483.4512174,261.3598753
250303,CURIMANA,6185,5.338700306,181,39,0,0.52106607,0,0.379722782,9.014545,57.72748334,548.5254253,120.2398789
250302,IRAZOLA,19395,16.25639434,228,66,0,0.501258373,0,0.387805926,12.89956,24.02380172,382.165775,1572.571622
250304,NESHUYA,(**),14.62787527,193,27,0,0.41288811,0,0.455819152,11.946857,#VALOR!,524.8532629,464.4510228
250301,PADRE ABAD,26527,8.081335836,275,105,0,0.358330369,0,0.475206694,9.408905,54.31521046,639.1535239,621.3552572
250401,PURÚS,3850,0.279979112,228,49,1,0.503356814,0,0.348423801,31.928338,22.5129534,3105.583884,2475.724633
030101,ABANCAY,55657,226.0836235,2500,52,0,0.256367028,1,0.600375388,19.900498,56.14456345,6301.436195,839.2668762
030102,CHACOCHE,1323,8.425577646,3482,10,0,0.547658801,0,0.390538194,39.475629,35.52596397,644.0513584,1197.750077
030103,CIRCA,2726,5.058596185,3206,84,0,0.656628728,0,0.287290828,44.881031,22.29830144,481.7634011,1836.523121
030104,CURAHUASI,17971,21.16555417,2694,135,0,0.495710313,0,0.377913005,31.117322,38.36807675,540.3938353,877.93725
030105,HUANIPACA,4921,10.46646017,3155,85,0,0.682861865,0,0.269266577,44.652933,15.34727875,482.9563516,3278.898068
030106,LAMBRAMA,5479,8.187952916,3126,74,0,0.661394417,0,0.337005605,32.346012,21.73160826,406.3257012,1574.503175
030107,PICHIRHUA,4537,12.16110497,2766,95,0,0.678815246,0,0.261716307,42.565085,15.43080359,343.316413,872.7346517
030108,SAN PEDRO DE CACHORA,3843,30.59667188,2916,52,0,0.637976646,0,0.331681127,41.283525,19.10203749,420.073744,1005.622999
030109,TAMBURCO,7927,177.3260073,2620,33,0,0.283864915,0,0.563719351,19.734357,56.23802062,2732.410881,660.4247139
030201,ANDAHUAYLAS,40195,259.6347137,2836,43,0,0.316812396,1,0.512788813,25.891636,44.86219887,3872.099446,467.135879
030202,ANDARAPA,7024,43.38273758,3002,34,0,0.726326704,0,0.178496341,51.744097,14.77673561,912.9577278,459.2799477
030203,CHIARA,1464,9.448025786,3289,21,0,0.732772589,0,0.276222991,44.922881,21.050453,1702.95521,633.10543
030204,HUANCARAMA,7695,39.12049137,2976,45,0,0.561122417,0,0.357820595,38.089667,21.55240746,1257.436454,1133.454406
030205,HUANCARAY,4774,40,2909,64,0,0.699337065,0,0.340807174,57.965048,24.02289891,682.7208422,933.1207687
030206,HUAYANA,1050,9.652111077,3196,23,0,0.640051603,0,0.286342385,37.950094,21.0752084,795.8862674,1955.786973
030220,JOSÉ MARÍA ARGUEDAS,(**),23.86178032,3590,9,0,0.654248893,0,0.365098088,44.577723,#VALOR!,737.3173433,751.3202973
030219,KAQUIABAMBA,2604,24.70600266,3087,9,0,0.710046947,0,0.257631898,51.887377,25.32983976,877.7165356,395.61988
030207,KISHUARA,8711,25.9720564,3717,51,0,0.677914858,0,0.283951728,50.197483,22.3677155,666.758524,198.7115406
030208,PACOBAMBA,5418,20.92720618,2712,43,0,0.67810297,0,0.31408649,36.17471,23.07215355,923.4701496,338.4619316
030209,PACUCHA,10721,59.61617466,3162,49,0,0.686807871,0,0.256704137,43.413808,20.07137203,831.6691465,418.328925
030210,PAMPACHIRI,2690,4.627385892,3388,106,0,0.732608378,0,0.265893783,58.244383,20.91224788,1308.329588,714.3675574
030211,POMACOCHA,1047,7.539283226,3673,21,0,0.606650531,0,0.364100911,43.328688,24.04756111,1766.076622,884.4984908
030212,SAN ANTONIO DE CACHI,3473,18.37453854,3258,48,0,0.767056704,0,0.262028138,53.040106,22.45390688,1248.884828,405.1840944
030213,SAN JERÓNIMO,21919,97.96984247,2973,35,0,0.396131277,0,0.461901062,33.594622,35.94363835,537.1591741,597.1151741
030214,SAN MIGUEL DE CHACCRAMPA,2011,27.16804606,3681,27,0,0.7726717,0,0.239149507,57.228157,18.81271431,1225.993038,564.6840442
030215,SANTA MARÍA DE CHICMO,10263,62.7729123,3287,50,0,0.648160458,0,0.361027927,52.899856,28.9430017,503.6268343,1493.360387
030216,TALAVERA,18088,145.2200918,2842,67,0,0.384185553,0,0.479312543,30.120466,38.8892925,500.8133603,490.9483901
030217,TUMAY HUARACA,2328,4.947281234,3409,49,0,0.724596143,0,0.160153675,55.533441,4.181563245,942.2939502,2373.107665
030218,TURPO,4428,37.16610504,3327,35,0,0.671869636,0,0.329959997,48.327018,25.8166892,896.0634078,1611.94824
030301,ANTABAMBA,3463,5.396183914,3664,125,0,0.482537508,0,0.318791332,28.2,32.93143536,9975.394359,944.4643033
030302,EL ORO,566,8.603400669,3304,14,0,0.575032353,0,0.353465245,32.0526,37.46270051,1060.71973,1642.043801
030303,HUAQUIRCA,1592,5.393957346,3500,55,0,0.465356708,0,0.415805275,25.489168,65.20586635,781.0076551,3219.481785
030304,JUAN ESPINOZA MEDRANO,2151,3.335900645,3316,173,0,0.588639617,0,0.292207393,32.0526,36.89699244,824.3284416,2268.224916
030305,OROPESA,2726,2.050638918,3327,102,0,0.600757897,0,0.29175858,36.240723,25.82380954,637.5078926,2587.53057
030306,PACHACONAS,1269,5.689586733,3465,29,0,0.502404332,0,0.336641028,31.609307,33.85041967,776.6597364,3166.359519
030307,SABAINO,1579,8.552889187,3441,66,0,0.696581125,0,0.24464027,50.827642,25.73023558,698.7163506,797.772603
030402,CAPAYA,787,8.91318328,3311,18,0,0.569459975,0,0.307630281,41.689197,25.27168651,1030.522799,403.1357864
030403,CARAYBAMBA,1405,5.495721766,3324,25,0,0.521387696,0,0.333377458,40.195551,15.86456195,9655.714012,2016.371193
030401,CHALHUANCA,4957,12.72879568,2929,58,0,0.288361192,0,0.507621545,23.417227,45.02986671,10757.70572,970.6466805
030404,CHAPIMARCA,2422,11.07513257,3423,55,0,0.65225327,0,0.269659713,40.353115,23.09321267,481.9467924,1905.745568
030405,COLCABAMBA,851,8.992167102,3174,24,0,0.583605409,0,0.32129777,39.005857,39.07765048,668.9963647,425.1182695
030406,COTARUSE,4391,2.168210626,3268,141,0,0.564377069,0,0.366407467,32.06848,25.0126029,708.4951713,928.1774222
030407,HUAYLLO,692,8.437371382,3172,17,0,0.575161695,0,0.351943282,39.315296,27.17053959,825.553935,3297.662374
030408,JUSTO APU SAHUARAURA,1121,8.500614502,3133,73,0,0.609383583,0,0.327890438,44.243394,24.0074074,922.0869036,2440.436964
030409,LUCRE,2252,18.85409124,2822,61,0,0.682519436,0,0.272962786,55.45137,36.32543938,631.7128661,138.1655449
030410,POCOHUANCA,1262,15.38461538,3374,26,0,0.61125052,0,0.310558941,39.414423,32.4363312,627.0788346,631.8170551
030411,SAN JUAN DE CHACÑA,993,9.764309764,2874,37,0,0.652900517,0,0.297465626,33.518836,53.52024707,1155.293306,957.1973365
030412,SAÑAYCA,1411,2.731059678,3373,30,0,0.572731853,0,0.333049169,32.06848,34.17952917,842.9262969,413.0464192
030413,SORAYA,835,17.99816345,2884,22,0,0.656124949,0,0.240485225,40.819858,23.8105256,759.7603444,597.248125
030414,TAPAIRIHUA,2320,15.40951567,2839,52,0,0.715932786,0,0.263864719,51.094893,22.82218766,403.3543995,3288.028478
030415,TINTAY,3320,21.82603602,2824,65,0,0.637873352,0,0.266574633,31.980678,46.37250863,576.1657866,592.7946562
030416,TORAYA,1832,8.974284889,3167,22,0,0.621909261,0,0.317626446,38.646567,25.29269044,548.4920927,757.5617257
030417,YANACA,1289,10.40623797,3339,53,0,0.600196898,0,0.353906289,36.525154,36.5043168,1240.362646,3468.310444
030602,ANCO-HUALLO,11822,312.8534704,3239,35,0,0.461285532,0,0.383682435,38.898972,29.57129662,378.1653221,667.7784363
030601,CHINCHEROS,6183,45.41540785,2799,36,0,0.445868909,0,0.419216422,47.786392,27.39990365,7730.976233,1369.22995
030603,COCHARCAS,2443,19.04458599,3051,31,0,0.6803478,0,0.33776208,53.928486,25.90190667,624.2383946,1557.512016
030610,EL PORVENIR,(**),28.356762,3045,10,0,0.692048252,0,0.29850262,53.790238,#VALOR!,547.919453,863.2809915
030604,HUACCANA,10000,16.22045243,3093,94,0,0.564016461,0,0.368769279,39.165029,19.65908852,911.2780713,1895.23222
030611,LOS CHANKAS,(**),9.077485586,2058,37,0,0.6916188,0,0.280398001,56.57085,#VALOR!,889.3057397,1275.553393
030605,OCOBAMBA,8602,130.1718213,3039,41,0,0.665639043,0,0.241310185,43.187387,23.56991438,1003.34018,2061.788514
030606,ONGOY,8617,29.37062937,2799,30,0,0.678935766,0,0.358659151,42.968059,8.090387362,803.4718789,1202.190918
030608,RANRACANCHA,5034,101.3926325,3426,22,0,0.669479728,0,0.267554145,53.886841,24.77115091,571.8084825,519.0261564
030609,ROCCHACC,(**),48.7008427,3042,18,0,0.666598201,0,0.293967375,44.772251,#VALOR!,1324.076795,1816.802066
030607,URANMARCA,3292,20.4262758,3115,31,0,0.708225846,0,0.258446171,52.890897,20.72421341,662.9398223,1219.477851
030506,CHALLHUAHUACHO,7900,28.41621966,3724,102,0,0.406616926,0,0.499163551,39.009247,76.75757617,1202.017601,9999.684865
030502,COTABAMBAS,4541,14.16134474,3557,66,0,0.574150085,0,0.356865033,40.569905,23.81941991,1306.509936,3070.923163
030503,COYLLURQUI,8135,18.98794606,3184,75,0,0.624679327,0,0.290156045,53.773145,16.16574619,1471.581047,1738.176512
030504,HAQUIRA,11331,21.69898624,3698,132,0,0.585232437,0,0.35209785,45.178005,22.12973494,1107.402935,3043.40391
030505,MARA,6678,27.38546639,3792,58,0,0.657274365,0,0.289003376,41.746314,19.90644634,605.7872064,1570.360831
030501,TAMBOBAMBA,11089,17.76857788,3267,123,0,0.579537511,0,0.313037128,43.160874,26.57382122,1851.071573,2930.870261
030701,CHUQUIBAMBILLA,5977,12.21271676,3360,110,0,0.428404093,0,0.408241943,36.550437,28.64224643,8321.922738,1547.57223
030714,CURASCO,1608,10.524433,3566,29,0,0.680911303,0,0.212786021,53.796328,14.57033378,1412.556057,2029.859232
030702,CURPAHUASI,2550,8.394110831,3490,31,0,0.729086459,0,0.183996858,53.583463,20.81440619,1150.898343,3009.438348
030703,GAMARRA,4328,10.12282359,3489,56,0,0.747922719,0,0.182487746,52.995689,17.3951689,570.8017467,638.952016
030704,HUAYLLATI,2003,16.17155756,3469,16,0,0.617798686,0,0.229602912,46.964669,6.697962276,690.3068453,2570.537342
030705,MAMARA,1022,13.36656094,3619,17,0,0.422157705,0,0.328507418,32.39691,18.7700092,1110.94939,656.724565
030706,MICAELA BASTIDAS,1354,9.478845106,3528,16,0,0.661918044,0,0.248528031,52.038908,16.41274139,872.8454598,949.099569
030707,PATAYPAMPA,1113,6.808885533,3800,12,0,0.742668629,0,0.175747539,51.920675,19.27304059,1675.726396,213.6048983
030708,PROGRESO,2950,14.96523823,3817,43,0,0.577399671,0,0.307781473,49.28344,16.61823631,454.8789764,2876.512724
030709,SAN ANTONIO,394,14.75953566,3483,12,0,0.479153991,0,0.351321727,38.126225,18.41300124,1800.972865,6846.863315
030710,SANTA ROSA,776,20.04977876,3539,9,0,0.610500097,0,0.218165717,48.160119,16.14917618,1474.021448,67.93241379
030711,TURPAY,850,13.90905617,3448,20,0,0.553289115,0,0.35196836,32.39691,26.27748588,1738.25919,5143.012129
030712,VILCABAMBA,1318,141.5307403,2801,14,0,0.344018996,0,0.426524354,30.130696,27.53591813,1927.901152,326.076773
030713,VIRUNDO,1078,8.208891544,3876,20,0,0.567097545,0,0.296128425,41.359506,10.34632395,1065.066954,3507.347942
040102,ALTO SELVA ALEGRE,74385,13422.06304,2510,1,0,0.190269172,0,0.664430598,5.226929,55.95041186,428.313869,190.19139
040101,AREQUIPA,63577,33021.78571,2429,1,0,0.091921628,1,0.762167136,0.715245,44.96436082,15922.09017,1270.886441
040103,CAYMA,76261,437.3391255,2531,6,0,0.184553206,0,0.673855164,6.404694,60.61157734,356.8390254,288.2020206
040104,CERRO COLORADO,114997,1125.260149,2441,7,0,0.176778674,0,0.641176786,9.087223,81.28721525,310.6686129,552.4329085
040105,CHARACATO,6831,137.7209302,2506,8,0,0.273837447,0,0.616646924,11.49163,89.91644033,333.6832067,345.72481
040106,CHIGUATA,2754,10.15385951,3006,34,0,0.316276133,0,0.519085593,17.804566,49.6809943,580.9612481,1389.451248
040107,JACOBO HUNTER,47318,2736.917035,2309,2,0,0.157357931,0,0.663174585,4.337154,50.13641368,315.8764996,136.337058
040129,JOSE LUIS BUSTAMANTE Y RIVERO,78548,7899.445983,2389,1,0,0.111043572,0,0.745374406,1.433882,50.85003997,2170.761671,147.8304174
040108,LA JOYA,24674,49.48076751,1640,59,0,0.309649348,0,0.610548145,16.95343,69.66082337,2140.703445,1206.287301
040109,MARIANO MELGAR,53606,2318.974187,2459,1,0,0.204143047,0,0.669505945,6.153251,56.71099715,241.9065673,328.3608266
040110,MIRAFLORES,52234,2372.90795,2450,1,0,0.148280203,0,0.689308161,3.961676,58.21682264,263.5330609,151.3403863
040111,MOLLEBAYA,1435,130.8988764,2515,12,0,0.319461107,0,0.580001035,7.374991,171.7095583,649.6284635,818.8674478
040112,PAUCARPATA,123772,5052.494368,2453,1,0,0.152722538,0,0.649762834,6.192393,50.98401402,253.0803054,137.753361
040113,POCSI,622,6.238404453,3045,12,0,0.517941594,0,0.442696941,14.39765,51.81829029,3753.342928,3194.529916
040114,POLOBAYA,1489,3.131722561,3116,27,0,0.470589161,0,0.475356346,17.682058,29.61628669,2008.977505,2786.047845
040115,QUEQUEÑA,1248,60.17749785,2561,6,0,0.291187704,0,0.603548563,11.49163,207.6491158,784.5743911,1087.022607
040116,SABANDIA,3788,148.8124488,2441,8,0,0.198556006,0,0.64884921,11.49163,55.22824777,540.2019666,1463.682256
